,content,rating
10513,hey umm.. talisa  even tho I don't give a rats ass bout this shit   | talisa  the damn monkey mail doesn't come on monday lol,1
10514,imma be as nice as possible alrite. talisa how the fuck do I kno? do I watch da disney channel' ? uhh. . noo nigga lol,1
10515,thats not cold. its 4 fucking degrees here with a wind chill of -5! thats damn cold!,1
10516,damn  you twitter like crazy!,1
10517,oh ok..so technically u dont need that specific class...ok cuz i was about to say 2010  wtf? not for some dick lmao,1
10518,"I hate the iPhone censorship  as I use the words that are auto-corrected to ""shot"" and ""duck"" quite frequently.",1
10519,That is a massive FAIL. (I am being facetious  here.) I hate low-calorie anything  & it shows. LOL,1
10520,already looking at 5 shows so damn excited hope to do SPAC,1
10521,Cool - I've arrived. It's about damn time too....Merry Christmas Doll!,1
10522,saw that cunt thrown in,1
10523,@jackienopants I an wistfull that it will happen soon..damn sick of being on my own...one more week an counting,1
10524,Meant 60s vaguely-lived in one 1980-91  still connected somewhat. Would you live that way again? I hate too many mtgs!,1
10525,It's 53 here and supposed to be 25 by noon. Talk about a drop in tempature. The wind was howling all night. I hate winter!,1
10526,Did you just call your mum a cunt? :O,1
10527,mega pig out foodie session for you today!,1
10528,You mean GMail Contacts doesn't hate me personally? I'm relieved! (Though I don't get a Forbidden  it just keeps loading forever),1
10529,BALLIN! on another note i hate nursing school why do i have to sit here and learn about the latest forms of birthcontrol wth!,1
10530,Oh  I hate those things! Can you imagine if you were color blind  or dislexic (sp?).,1
10531,Don't you hate that! BL is always on when I'm eating dinner and having my relax drink. Ugh!,1
10532,U gave me ur insomnia Im drinkin mountain dew and blastin 50cent  I've lost my damn mind.,1
10533,sadly i did have ideas stolen  more than once so now i'm a paranoid freak about it ... but I trust you  you like legos.,1
10534,that gem fucking with santogold and kanye west is fucking sick! love it.,1
10535,the man has talent and makes some damn good music. But he overrates himself sometimes.,1
10536,dammit miller  that was from jes again...justin likes to auto log in on this damn crack site and i forget. doh!,1
10537,...eatin' brownies like a retard! meah!,1
10538,New Hampshire. They have receieved a reported 'metric ass ton' of snow. How's Detroit hanging in there?,1
10539,That Cole lyric made me think of: I'm a kreep  I'm a loser You're so very special  I wish I was special. http://zi.ma/373a67,1
10540,Well  it's @ElysiumGWJ 's turn. Noone takes @Certis seriously  and @Demiurge and @GWJRabbit get the hate mail all the time.,1
10541,I hate milk! Egg nog sounds gross may b I'll try it this yr. U can mix it with Amaretto...that I may do.,1
10542,& @VIChick: I feel as tho I spend every weekday waiting 4 the weekend. Then I spend the weekend dreading the damn work week.,1
10543,Um...sorry  Yatty. HATE shopping this time of year. Do everything online. Good luck  though!,1
10544,That would freak me out if all my cards suddenly stopped.,1
10545,I hate it when they do that :3,1
10546,ya. Luckly that hasn't happened in years. Sucks backing a semi just over half a mile.,1
10547,CALIFORNICATION is about fucking  and how awesome it is to be David Duchovny and fuck hot young girls. Which is probably true.,1
10548,broke freezing my ass off with -1 temps & ice lol.  Ross,1
10549,Putting pants on sucks lol. Ross,1
10550,Not 2 fuck up my life. Ross,1
10551,I hope u had a kick ass day.  Ross,1
10552,"The ""need work may have a piss test"" curse",1
10553,man Im coming to Santos tonight  ya'll sound like having a funky good time on a snowy ass day let alone a good day Im there,1
10554,http://twitpic.com/xn5j - I want to suck your hard cock ....untie you and cum all I over my  face over lord Saltan.,1
10555,i'm just getting over my sickness. It sucks. Feel better.,1
10556,I know...it sucks. Tomorrow night!,1
10557,I know! To be fair he's been working on law school apps all day. I already hate law school and he hasn't even started yet! :),1
10558,i kno u hate me but r u ok? Im always here for u if u need me.,1
10559,during the week I'm more blk polo/cargo pants/white runners kinda guy. I pull out the nerd stuff for those who appreciate it.,1
10560,tired as fuck and wish I was with you right now!,1
10561,im jealous lol.  u better protect the penis at all times i dont care how cute YOU thought she was lol Hate hate hate,1
10562,It's dry with fruit tones. Used to HATE anything but Clicquot before I tried Korbel Natural...,1
10563,It is? I have been cybershopping for everything this year. I hate going into the store. Amazon.com is my retailer of choice. ;-),1
10564,I mix the low fat vanilla w/ the toffee to save some calories.,1
10565,When we played the Star Wars drinking game  Pat chose to drink whenever the robots acted gay. He was trashed 10 minutes in.,1
10566,Dude  the Melodramatist would be a good stage name for an emo musician. Or a magician. I think you could do either! :-),1
10567,yep. have some kind of infection in my foot. might be gout. sounds gross! hurts tho & i hate meds. make me sleepy! how you?,1
10568,I hate moping. It's horrible. Mum makes me mop the kitchen floor sometimes and I always want to dieeeeeeeee.,1
10569,yeah. the name didnt mean anything to them lol. i dun got death threats  hate mail. been blocked by people i dont even know lmao.,1
10570,- There there *hugs* Nobody sucks in relationship. Maybe it's about timing and the people :) It's OK.,1
10571,- Uh... Fail Whale? What Fail Whale? *whistling non-chalantly*,1
10572,lmao  yea i know i hate it D:,1
10573,figures...i hate when channels advertise for other channels...,1
10574,gah. Hard to know which team to hate more. Usually the Bears  but maybe not this year.,1
10575,well  damn  I thought we'd come to Florida. (Dream on  Karen.),1
10576,I gave up on lighting hell this year. Got a 9 ft. pre-lit fake.  Love the smell of real but hate creating demand for tree killin',1
10577,o Zacky i'm sorry that sucks!,1
10578,  oi vey...sorry about the plumbing-i was standing in 2inches of water in my basement last night.  merry fucking holidays :-),1
10579,That's one thing I noticed when I first installed it too. Damn thing took over my preferences.,1
10580,Lucky me  no snow in Hazel Park at least not yet. 2 inches expected . Daily fat burning walk to the end of my driveway  again.,1
10581,Ooh  that sucks! Maybe it'll still turn up though. I've had pkgs get lost only to be found 3 wks later.,1
10582,That sucks. My flight was delayed an hour. What terminal are you at?,1
10583,damn why doesn't thwirl have spell checker?? But actually the ones the girls decorated are a bit on the mean side  hard to ice smiles,1
10584,(avec un retard de 5 heures) Bonjour Semio!,1
10585,omfggg facebook's being such a cock tonight.,1
10586,I'm gonna use meebo and use it for my AIM account. I need to update too. I'm being such a lazy-ass XD,1
10587,Thanks!  I hate not being able to do what I know is simple.  I'll DM her and deal with this tomorrow.,1
10588,ur not emo becka,1
10589, fuck em.... youre a nice guy.,1
10590,i'm going to read so that i hate myself a little less.,1
10591,I'm sure!! I despise cleaning  although I'm an organization freak!,1
10592,That's what sucks: I don't actually get to do it. I just had to prove I could plan it out. -KayCee,1
10593,a day like that'll make anyone a bitch  though. -KayCee,1
10594,you need to eat more beets and freak them out next time.,1
10595,I've been using thunderbird but am damn near ready to chuck it. too many smtp problems. three different servers points to client.,1
10596, @steph125 says fag... no one likes jacob...  and im starting to  question ur 2nd to last twitter...,1
10597, it contains 610 calories  330 from fat...,1
10598,#NAME?,1
10599,#NAME?,1
10600,For the record  it's fucking freezing...,1
10601,During hurricane Ike our power was out for 5 days  others for 2 weeks or more.  It really sucks after day 2.  Uggg  be well.,1
10602,Call Guiness...the book not the beer.  You may be the 2008 iPhone App King-O-Rama gold medal winner. How many do you hate all in?,1
10603,Downey is a freak of actor nature - he makes every character magnetic.  It was a winner.,1
10604,They are hungry for democracy - most Westerners are fat  happy  complacent.  Brave New World v. 1984. Pleasure beats pain.,1
10605,thank u! And damn that's a super long list.,1
10606,it is one of my lesser performances. Iz kinda like fat elvis vs. young elvis.,1
10607,why do i look so fat?,1
10608,the snow storm you're having could possibly be the same one we had Friday it was horrible like 20-30cm of snow. I hate metrics,1
10609,Damn that sounds so good I got fat just reading it  haha.,1
10610,Yes  one of my fave movies... of... alll.... fucking time!,1
10611,Damn.  That is a beautiful car.,1
10612,yup!  Fat Albert is next,1
10613,thanks  I'll give it a try... Just took a sudafed even tho I hate taking meds while preggers....see if that helps,1
10614,Man up pussy. NO SMOKES FOR U!!,1
10615,you hate is soooo cute though. &#9786;,1
10616,oooh I had the sneezes for three days.  Dr. said it was going around but I had no other symptoms.  I hate to sneeze1 Fine now.,1
10617,You went to the Fisher house? That is so cool! We finally made it to LA! 9 hours in the car sucks.,1
10618,Just got it in !! quick little 15 min with a run up 6 flights !!! damn that cold air almost couldnt breathe !!,1
10619,@homebasenyc Alice don't believe anything this kid says !!! I hate him  but only cause I love him so much..*sigh*,1
10620,I know! Will it ever end? I hate these weekend renovators  it goes on for years!,1
10621,being a control freak... it's like mental therapy to do stuff like Ann's.,1
10622,I hate doing laundry PERIOD,1
10623,hate MobileMe...but I host my website on there...,1
10624,I hate the nod drivin. I got it about -10 in here & tryin 2 stay btwn the lines. Jesus help me!,1
10625,Yeah  send me ur Wii number and Kart number. Ill send you mine. I will be happy to hand u ur ass in some Kart soon.,1
10626,Unfortunately it's just beginning.  I hate winter too.,1
10627,I HATE my white trash christmas outfit its terrible i look terrible and fat in it.  I dont know if i can do it.,1
10628,are we going to see u in 2 wks?  Sorry life sucks (move to Fla! you know it would be fun),1
10629,finally someone reviews Death Proof and understands the film and why it's fucking awesome.,1
10630,You have to work tomorrow... sucks. balls. are you working today?,1
10631,damn how much did we end up with on the ground?,1
10632,Are you saying it's a gift for people you feel little emotion for cuz I gave some to @ggilmore and he's my private dick... detective!,1
